source,target,value
Residual_fuel_oil,Agriculture,9889
Other,Agriculture,9889
Residual_fuel_oil,Agriculture,9891
Residual_fuel_oil,Mining,9893
Other,Agriculture,9895
LPG_NGL,Agriculture,9897
Diesel,Mining,9897
Other,Manufacturing,9897
Residual_fuel_oil,Agriculture,9898
Natural_gas,Construction,9900
LPG_NGL,Manufacturing,9901
LPG_NGL,Construction,9903
LPG_NGL,Construction,9904
Net_electricity,Agriculture,9904
Residual_fuel_oil,Agriculture,9906
Diesel,Mining,9907
Other,Manufacturing,9909
Natural_gas,Construction,9909
Diesel,Manufacturing,9909
LPG_NGL,Construction,9913
Residual_fuel_oil,Agriculture,9914
Net_electricity,Construction,9915
Natural_gas,Construction,9915
Diesel,Mining,9915
LPG_NGL,Manufacturing,9917
Net_electricity,Construction,9919
Net_electricity,Construction,9919
LPG_NGL,Manufacturing,9919
Natural_gas,Manufacturing,9919
Coal,Manufacturing,9921
Net_electricity,Construction,9922
Natural_gas,Construction,9923
Residual_fuel_oil,Agriculture,9924
LPG_NGL,Agriculture,9925
Other,Mining,9926
Natural_gas,Construction,9927
LPG_NGL,Manufacturing,9927
Other,Mining,9928
Net_electricity,Mining,9930
Other,Agriculture,9930
Diesel,Manufacturing,9931
Residual_fuel_oil,Mining,9932
Diesel,Mining,9933
Diesel,Manufacturing,9933
Natural_gas,Construction,9934
Net_electricity,Mining,9936
Net_electricity,Mining,9936
Net_electricity,Mining,9936
Net_electricity,Mining,9936
Net_electricity,Mining,9936
Net_electricity,Mining,9936
Net_electricity,Mining,9936
Net_electricity,Construction,9937
Coal,Mining,9938
Coal,Mining,9938
Coal,Mining,9938
Coal,Mining,9938
Residual_fuel_oil,Manufacturing,9939
Natural_gas,Construction,9940
Net_electricity,Construction,9941
Diesel,Manufacturing,9942
Other,Agriculture,9944
Residual_fuel_oil,Agriculture,9944
Diesel,Manufacturing,9946
Natural_gas,Construction,9949
Other,Mining,9949
LPG_NGL,Manufacturing,9950
Natural_gas,Construction,9951
LPG_NGL,Construction,9951
LPG_NGL,Manufacturing,9952
Net_electricity,Agriculture,9952
Residual_fuel_oil,Agriculture,9953
Other,Manufacturing,9957
Diesel,Mining,9959
Diesel,Manufacturing,9960
Other,Agriculture,9963
LPG_NGL,Manufacturing,9963
Natural_gas,Construction,9965
LPG_NGL,Manufacturing,9965
Coal,Mining,9966
LPG_NGL,Manufacturing,9967
LPG_NGL,Agriculture,9967
Coke_and_breeze,Manufacturing,9968
LPG_NGL,Manufacturing,9972
Diesel,Manufacturing,9973
Coal,Mining,9973
Natural_gas,Construction,9975
LPG_NGL,Construction,9975
Other,Agriculture,9977
Other,Manufacturing,9980
Net_electricity,Construction,9981
Diesel,Construction,9981
Coal,Mining,9983
Natural_gas,Construction,9984
Natural_gas,Construction,9986
Other,Agriculture,9986
Diesel,Mining,9987
Diesel,Mining,9987
Net_electricity,Construction,9990
Net_electricity,Agriculture,9991
Other,Agriculture,9991
Diesel,Construction,9992
Coal,Manufacturing,9992
Other,Mining,9994
Residual_fuel_oil,Agriculture,9995
LPG_NGL,Agriculture,10000
LPG_NGL,Construction,10000
LPG_NGL,Agriculture,10001
Residual_fuel_oil,Manufacturing,10004
Natural_gas,Manufacturing,10006
Natural_gas,Construction,10007
Diesel,Manufacturing,10007
Residual_fuel_oil,Mining,10008
Diesel,Agriculture,10009
LPG_NGL,Construction,10010
Natural_gas,Construction,10011
Natural_gas,Construction,10011
Residual_fuel_oil,Mining,10011
LPG_NGL,Manufacturing,10011
Natural_gas,Construction,10012
Residual_fuel_oil,Mining,10012
LPG_NGL,Agriculture,10013
Natural_gas,Construction,10015
Net_electricity,Agriculture,10015
LPG_NGL,Construction,10017
Natural_gas,Mining,10019
Other,Agriculture,10019
LPG_NGL,Construction,10020
Net_electricity,Agriculture,10020
Residual_fuel_oil,Agriculture,10024
Diesel,Mining,10024
Natural_gas,Construction,10025
Natural_gas,Construction,10027
Diesel,Manufacturing,10028
LPG_NGL,Construction,10030
Net_electricity,Construction,10030
Residual_fuel_oil,Agriculture,10033
Diesel,Mining,10033
LPG_NGL,Manufacturing,10034
Other,Agriculture,10035
Coal,Mining,10035
Other,Agriculture,10037
Coal,Mining,10042
Coal,Mining,10042
Coal,Mining,10042
Coal,Mining,10042
Coal,Mining,10042
Coal,Mining,10042
Coal,Mining,10042
Natural_gas,Construction,10043
Other,Agriculture,10043
LPG_NGL,Agriculture,10045
LPG_NGL,Construction,10045
Net_electricity,Construction,10046
Residual_fuel_oil,Agriculture,10046
Coal,Mining,10047
LPG_NGL,Agriculture,10047
LPG_NGL,Construction,10047
Diesel,Agriculture,10048
LPG_NGL,Agriculture,10048
Diesel,Agriculture,10048
Natural_gas,Mining,10049
Natural_gas,Mining,10049
Natural_gas,Mining,10049
Diesel,Manufacturing,10050
Diesel,Manufacturing,10051
Diesel,Mining,10052
Diesel,Mining,10052
Diesel,Manufacturing,10054
Residual_fuel_oil,Agriculture,10054
Residual_fuel_oil,Mining,10055
Residual_fuel_oil,Agriculture,10056
Residual_fuel_oil,Agriculture,10059
Other,Agriculture,10060
Natural_gas,Mining,10060
Diesel,Manufacturing,10061
Other,Agriculture,10061
LPG_NGL,Agriculture,10061
Other,Agriculture,10062
Residual_fuel_oil,Mining,10062
Other,Agriculture,10062
Net_electricity,Construction,10063
Residual_fuel_oil,Agriculture,10066
Other,Agriculture,10066
Net_electricity,Construction,10066
Diesel,Construction,10067
Natural_gas,Construction,10067
Net_electricity,Construction,10070
Other,Mining,10073
Net_electricity,Construction,10073
Other,Agriculture,10073
Net_electricity,Mining,10073
Net_electricity,Mining,10073
Diesel,Mining,10074
LPG_NGL,Manufacturing,10074
Diesel,Manufacturing,10074
Net_electricity,Construction,10075
LPG_NGL,Construction,10076
LPG_NGL,Construction,10076
Other,Agriculture,10078
Other,Manufacturing,10078
Other,Manufacturing,10080
Natural_gas,Mining,10081
LPG_NGL,Agriculture,10082
Other,Agriculture,10082
LPG_NGL,Agriculture,10083
Net_electricity,Construction,10084
Natural_gas,Construction,10084
Coal,Mining,10085
Coal,Mining,10085
Diesel,Manufacturing,10086
Residual_fuel_oil,Agriculture,10086
Residual_fuel_oil,Mining,10086
Net_electricity,Manufacturing,10086
Diesel,Mining,10087
Other,Manufacturing,10091
Coal,Mining,10093
Coal,Mining,10094
Net_electricity,Agriculture,10094
Natural_gas,Construction,10096
Diesel,Mining,10097
Diesel,Manufacturing,10098
Natural_gas,Construction,10100
Net_electricity,Construction,10101
LPG_NGL,Construction,10101
Residual_fuel_oil,Agriculture,10105
Residual_fuel_oil,Manufacturing,10106
LPG_NGL,Agriculture,10107
Diesel,Mining,10109
Net_electricity,Construction,10109
Diesel,Construction,10111
Residual_fuel_oil,Mining,10112
Net_electricity,Mining,10113
Net_electricity,Manufacturing,10114
Diesel,Construction,10114
Coal,Mining,10116
Other,Mining,10117
LPG_NGL,Agriculture,10117
LPG_NGL,Construction,10119
Natural_gas,Mining,10119
Diesel,Construction,10119
Diesel,Construction,10119
Diesel,Construction,10119
Other,Agriculture,10120
LPG_NGL,Construction,10120
LPG_NGL,Agriculture,10120
Residual_fuel_oil,Agriculture,10120
Residual_fuel_oil,Agriculture,10121
LPG_NGL,Manufacturing,10122
Other,Mining,10127
Other,Manufacturing,10129
Diesel,Mining,10129
Diesel,Construction,10130
Net_electricity,Agriculture,10130
Net_electricity,Manufacturing,10138
Natural_gas,Construction,10139
Net_electricity,Manufacturing,10140
Natural_gas,Mining,10141
LPG_NGL,Construction,10142
Other,Agriculture,10143
Natural_gas,Mining,10143
Diesel,Mining,10145
Diesel,Agriculture,10145
Diesel,Manufacturing,10147
LPG_NGL,Manufacturing,10149
Residual_fuel_oil,Mining,10149
Diesel,Mining,10150
Natural_gas,Mining,10152
Natural_gas,Manufacturing,10152
LPG_NGL,Construction,10153
Residual_fuel_oil,Mining,10153
Natural_gas,Mining,10155
Net_electricity,Agriculture,10155
Diesel,Mining,10155
Other,Agriculture,10157
Net_electricity,Construction,10157
Net_electricity,Construction,10158
Residual_fuel_oil,Mining,10159
Diesel,Manufacturing,10160
Diesel,Construction,10162
Other,Mining,10163
Net_electricity,Construction,10164
LPG_NGL,Manufacturing,10164
Net_electricity,Mining,10164
Diesel,Mining,10165
Net_electricity,Mining,10165
Other,Mining,10165
Residual_fuel_oil,Mining,10167
Diesel,Construction,10168
Other,Mining,10168
Diesel,Construction,10169
Net_electricity,Mining,10172
Net_electricity,Mining,10172
LPG_NGL,Manufacturing,10173
Natural_gas,Construction,10175
Net_electricity,Construction,10176
Natural_gas,Construction,10177
Natural_gas,Manufacturing,10181
Other,Mining,10183
Net_electricity,Mining,10183
Natural_gas,Construction,10184
Residual_fuel_oil,Agriculture,10185
Residual_fuel_oil,Agriculture,10186
Coal,Mining,10188
Natural_gas,Construction,10188
Coal,Mining,10191
LPG_NGL,Construction,10192
LPG_NGL,Manufacturing,10192
Net_electricity,Construction,10194
Diesel,Construction,10197
Other,Manufacturing,10198
LPG_NGL,Manufacturing,10200
Residual_fuel_oil,Agriculture,10202
Residual_fuel_oil,Agriculture,10203
LPG_NGL,Agriculture,10204
LPG_NGL,Construction,10205
Residual_fuel_oil,Mining,10205
Coal,Manufacturing,10206
Coal,Mining,10209
Diesel,Mining,10211
LPG_NGL,Construction,10212
LPG_NGL,Construction,10213
Diesel,Mining,10214
Other,Manufacturing,10215
Net_electricity,Agriculture,10215
Residual_fuel_oil,Agriculture,10215
LPG_NGL,Manufacturing,10216
Natural_gas,Construction,10216
Other,Manufacturing,10216
Residual_fuel_oil,Agriculture,10217
Net_electricity,Agriculture,10217
Net_electricity,Construction,10218
Residual_fuel_oil,Mining,10219
Coal,Manufacturing,10220
Diesel,Manufacturing,10220
Natural_gas,Construction,10223
Natural_gas,Construction,10223
Natural_gas,Mining,10224
Natural_gas,Mining,10224
Residual_fuel_oil,Agriculture,10225
Diesel,Construction,10226
Diesel,Construction,10227
LPG_NGL,Agriculture,10227
LPG_NGL,Agriculture,10227
Net_electricity,Construction,10230
Residual_fuel_oil,Agriculture,10230
Diesel,Mining,10231
Net_electricity,Construction,10231
Residual_fuel_oil,Mining,10231
Coal,Mining,10232
Residual_fuel_oil,Agriculture,10234
Net_electricity,Construction,10234
Coal,Mining,10235
Coal,Mining,10235
Coal,Mining,10235
Coal,Mining,10235
Coal,Mining,10235
Coal,Mining,10235
Coal,Mining,10235
Coal,Mining,10235
Coal,Mining,10235
Coal,Mining,10235
Natural_gas,Construction,10236
LPG_NGL,Manufacturing,10240
LPG_NGL,Manufacturing,10240
Other,Agriculture,10241
Other,Agriculture,10241
Natural_gas,Construction,10244
Net_electricity,Agriculture,10244
Net_electricity,Agriculture,10247
Other,Agriculture,10248
Diesel,Manufacturing,10249
Residual_fuel_oil,Agriculture,10249
Diesel,Mining,10251
Natural_gas,Manufacturing,10251
Other,Agriculture,10252
Other,Agriculture,10253
Diesel,Manufacturing,10253
Net_electricity,Construction,10255
Natural_gas,Construction,10256
Residual_fuel_oil,Agriculture,10257
Net_electricity,Construction,10258
Residual_fuel_oil,Agriculture,10259
LPG_NGL,Construction,10259
Residual_fuel_oil,Agriculture,10263
LPG_NGL,Construction,10265
Residual_fuel_oil,Mining,10265
LPG_NGL,Construction,10267
Diesel,Mining,10269
Natural_gas,Construction,10269
Net_electricity,Construction,10270
Diesel,Manufacturing,10272
Coal,Mining,10272
Coal,Mining,10272
Residual_fuel_oil,Agriculture,10273
Other,Agriculture,10274
Other,Mining,10275
Other,Manufacturing,10277
Diesel,Agriculture,10277
LPG_NGL,Construction,10278
LPG_NGL,Manufacturing,10279
Net_electricity,Mining,10280
Net_electricity,Mining,10280
Net_electricity,Mining,10280
Net_electricity,Mining,10280
Net_electricity,Mining,10280
Net_electricity,Mining,10280
Net_electricity,Mining,10280
Net_electricity,Mining,10280
Net_electricity,Mining,10280
Net_electricity,Mining,10280
Net_electricity,Mining,10280
Net_electricity,Mining,10280
Net_electricity,Mining,10280
Net_electricity,Mining,10280
Net_electricity,Mining,10280
Net_electricity,Mining,10280
Net_electricity,Mining,10280
Net_electricity,Mining,10280
Net_electricity,Mining,10280
Diesel,Manufacturing,10282
Diesel,Manufacturing,10283
Net_electricity,Construction,10283
Net_electricity,Construction,10285
LPG_NGL,Agriculture,10285
LPG_NGL,Construction,10285
Residual_fuel_oil,Mining,10285
Natural_gas,Construction,10286
LPG_NGL,Manufacturing,10289
Natural_gas,Construction,10290
Net_electricity,Construction,10290
Net_electricity,Construction,10291
Residual_fuel_oil,Agriculture,10292
Other,Agriculture,10294
Diesel,Manufacturing,10295
Other,Manufacturing,10296
LPG_NGL,Manufacturing,10296
Net_electricity,Construction,10297
Diesel,Mining,10297
LPG_NGL,Agriculture,10298
Diesel,Construction,10300
Diesel,Construction,10300
Diesel,Construction,10300
Net_electricity,Construction,10300
Other,Mining,10301
Other,Agriculture,10301
Residual_fuel_oil,Agriculture,10302
Coal,Mining,10304
Diesel,Mining,10306
Other,Agriculture,10306
Other,Agriculture,10307
Other,Agriculture,10308
Diesel,Construction,10309
LPG_NGL,Manufacturing,10309
Residual_fuel_oil,Agriculture,10310
Diesel,Manufacturing,10311
Natural_gas,Construction,10312
Diesel,Construction,10312
LPG_NGL,Manufacturing,10313
Other,Agriculture,10314
Diesel,Mining,10319
Net_electricity,Construction,10320
LPG_NGL,Agriculture,10321
LPG_NGL,Manufacturing,10323
Natural_gas,Mining,10324
Net_electricity,Construction,10325
Net_electricity,Construction,10327
Natural_gas,Mining,10328
Coal,Mining,10328
Natural_gas,Mining,10329
Net_electricity,Manufacturing,10330
Natural_gas,Construction,10330
Net_electricity,Agriculture,10331
Natural_gas,Mining,10331
Residual_fuel_oil,Agriculture,10331
Net_electricity,Mining,10331
Residual_fuel_oil,Agriculture,10333
Natural_gas,Manufacturing,10334
Residual_fuel_oil,Mining,10337
Other,Agriculture,10339
Diesel,Manufacturing,10341
Natural_gas,Manufacturing,10343
Diesel,Mining,10343
Residual_fuel_oil,Manufacturing,10344
Natural_gas,Mining,10344
Natural_gas,Construction,10344
LPG_NGL,Agriculture,10344
Net_electricity,Construction,10346
Diesel,Construction,10347
LPG_NGL,Manufacturing,10347
Net_electricity,Construction,10347
LPG_NGL,Manufacturing,10348
Diesel,Agriculture,10350
Natural_gas,Mining,10351
Coal,Manufacturing,10352
LPG_NGL,Agriculture,10354
Other,Mining,10354
Residual_fuel_oil,Mining,10355
LPG_NGL,Construction,10355
LPG_NGL,Manufacturing,10355
Natural_gas,Construction,10356
LPG_NGL,Construction,10358
Diesel,Manufacturing,10360
Diesel,Agriculture,10360
LPG_NGL,Agriculture,10360
Other,Mining,10361
Net_electricity,Construction,10362
Diesel,Mining,10366
Net_electricity,Construction,10366
Natural_gas,Construction,10367
Natural_gas,Construction,10367
Residual_fuel_oil,Mining,10367
Other,Agriculture,10369
Net_electricity,Construction,10369
Residual_fuel_oil,Agriculture,10370
Diesel,Construction,10371
LPG_NGL,Agriculture,10372
Other,Mining,10372
Natural_gas,Construction,10373
Diesel,Construction,10374
Other,Agriculture,10375
Diesel,Mining,10376
Residual_fuel_oil,Agriculture,10376
Net_electricity,Construction,10376
Diesel,Manufacturing,10377
Net_electricity,Construction,10379
Natural_gas,Construction,10381
LPG_NGL,Agriculture,10382
Coal,Mining,10383
Other,Mining,10383
Diesel,Mining,10383
Residual_fuel_oil,Agriculture,10383
Diesel,Manufacturing,10384
LPG_NGL,Manufacturing,10384
Diesel,Mining,10386
Other,Agriculture,10387
Other,Manufacturing,10388
Diesel,Mining,10389
Diesel,Manufacturing,10390
LPG_NGL,Manufacturing,10390
Natural_gas,Construction,10390
Residual_fuel_oil,Agriculture,10391
Diesel,Manufacturing,10391
Natural_gas,Construction,10392
Natural_gas,Mining,10392
Coal,Mining,10393
Diesel,Manufacturing,10394
Natural_gas,Construction,10394
Natural_gas,Manufacturing,10397
Net_electricity,Manufacturing,10397
LPG_NGL,Construction,10399
Diesel,Mining,10399
Natural_gas,Mining,10400
Natural_gas,Mining,10400
Other,Agriculture,10401
LPG_NGL,Agriculture,10401
Residual_fuel_oil,Agriculture,10402
Diesel,Mining,10406
Diesel,Mining,10406
Diesel,Mining,10406
Diesel,Mining,10406
Diesel,Mining,10406
Diesel,Mining,10406
Diesel,Mining,10406
Other,Agriculture,10408
Residual_fuel_oil,Agriculture,10411
Natural_gas,Mining,10412
Residual_fuel_oil,Agriculture,10412
LPG_NGL,Construction,10413
Residual_fuel_oil,Manufacturing,10414
Net_electricity,Agriculture,10414
LPG_NGL,Construction,10416
Diesel,Construction,10416
LPG_NGL,Manufacturing,10418
Natural_gas,Manufacturing,10419
Other,Agriculture,10422
Net_electricity,Construction,10422
Other,Manufacturing,10423
Diesel,Mining,10423
Natural_gas,Construction,10424
Residual_fuel_oil,Agriculture,10427
Diesel,Agriculture,10427
Net_electricity,Agriculture,10427
LPG_NGL,Construction,10428
Net_electricity,Manufacturing,10430
LPG_NGL,Manufacturing,10430
Residual_fuel_oil,Agriculture,10434
Other,Manufacturing,10437
Net_electricity,Construction,10437
Net_electricity,Construction,10438
Diesel,Mining,10438
Residual_fuel_oil,Mining,10440
Coal,Mining,10440
Diesel,Construction,10443
Other,Manufacturing,10443
Diesel,Mining,10443
Diesel,Mining,10443
Diesel,Mining,10446
Diesel,Mining,10446
Diesel,Mining,10446
Residual_fuel_oil,Agriculture,10446
Diesel,Manufacturing,10446
Diesel,Mining,10448
LPG_NGL,Construction,10448
Other,Mining,10449
Diesel,Agriculture,10449
Other,Agriculture,10450
Diesel,Mining,10452
Net_electricity,Agriculture,10453
Natural_gas,Construction,10456
Net_electricity,Construction,10460
Net_electricity,Construction,10460
Natural_gas,Construction,10462
Natural_gas,Mining,10462
Other,Mining,10465
Natural_gas,Manufacturing,10466
Other,Agriculture,10467
Natural_gas,Construction,10471
Diesel,Manufacturing,10474
Residual_fuel_oil,Mining,10475
Residual_fuel_oil,Agriculture,10475
Net_electricity,Construction,10476
LPG_NGL,Agriculture,10477
LPG_NGL,Agriculture,10477
Net_electricity,Manufacturing,10478
Coal,Mining,10479
Other,Mining,10480
Coal,Mining,10482
Net_electricity,Mining,10483
Net_electricity,Mining,10483
Net_electricity,Mining,10483
Net_electricity,Mining,10483
Residual_fuel_oil,Mining,10483
Other,Manufacturing,10483
Natural_gas,Construction,10484
Diesel,Manufacturing,10485
LPG_NGL,Manufacturing,10489
LPG_NGL,Manufacturing,10490
Other,Agriculture,10490
Natural_gas,Mining,10492
Net_electricity,Mining,10494
Diesel,Manufacturing,10494
Natural_gas,Construction,10496
LPG_NGL,Manufacturing,10496
Other,Mining,10496
Net_electricity,Construction,10498
LPG_NGL,Agriculture,10504
Coal,Manufacturing,10504
Net_electricity,Agriculture,10504
Other,Agriculture,10505
Natural_gas,Construction,10506
Other,Mining,10511
Diesel,Agriculture,10511
Other,Manufacturing,10512
Net_electricity,Construction,10512
LPG_NGL,Construction,10512
Net_electricity,Construction,10513
LPG_NGL,Agriculture,10513
Residual_fuel_oil,Agriculture,10514
Residual_fuel_oil,Mining,10514
Other,Agriculture,10515
Net_electricity,Manufacturing,10515
Other,Agriculture,10516
Other,Manufacturing,10516
LPG_NGL,Agriculture,10516
Net_electricity,Construction,10517
Net_electricity,Construction,10517
Diesel,Construction,10517
Diesel,Construction,10517
Residual_fuel_oil,Agriculture,10519
LPG_NGL,Manufacturing,10519
LPG_NGL,Manufacturing,10519
Natural_gas,Manufacturing,10519
Diesel,Mining,10521
Natural_gas,Construction,10521
Other,Agriculture,10522
Natural_gas,Manufacturing,10526
Net_electricity,Construction,10527
Net_electricity,Agriculture,10527
Other,Mining,10528
Other,Mining,10528
Diesel,Manufacturing,10529
Natural_gas,Construction,10529
Net_electricity,Construction,10530
LPG_NGL,Agriculture,10531
Residual_fuel_oil,Mining,10531
LPG_NGL,Construction,10531
Other,Agriculture,10531
Natural_gas,Construction,10532
Net_electricity,Construction,10533
Net_electricity,Construction,10533
Natural_gas,Manufacturing,10535
LPG_NGL,Manufacturing,10535
Residual_fuel_oil,Agriculture,10535
Net_electricity,Construction,10537
LPG_NGL,Construction,10540
Residual_fuel_oil,Agriculture,10542
Other,Agriculture,10542
LPG_NGL,Construction,10544
Natural_gas,Manufacturing,10544
Net_electricity,Construction,10545
Other,Mining,10546
Natural_gas,Manufacturing,10546
Other,Manufacturing,10546
Coal,Manufacturing,10546
Coal,Manufacturing,10548
Diesel,Manufacturing,10548
Diesel,Manufacturing,10549
Net_electricity,Agriculture,10549
Residual_fuel_oil,Agriculture,10549
Coal,Mining,10549
Natural_gas,Manufacturing,10550
LPG_NGL,Construction,10551
Diesel,Manufacturing,10551
