plant_id,fips_raw,county_FIPS,coord_lat,coord_long,coords,plant_name,plant_state,census_region,NERC_region,prime_mover,reported_FTC,AER_FTC,AER_FTC_full,MMBTU_con_tot_YTD,MMBTU_con_elec_YTD,MWh_net_gen_elec_YTD
60107,37045,37045,35.222208,-81.333702,"35.222208,-81.333702","York Road Solar I, LLC",NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,32030,32030,3597
60108,37045,37045,35.258647,-81.505606,"35.258647,-81.505606","SID Solar I, LLC",NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,75281,75281,8454
60109,9003,09003,41.716998,-72.536077,"41.716998,-72.536077",UDR Glastonbury Fuel Cell,CT,NEW,NPCC,FC,NG,NG,Natural Gas,153144,153144,19474
60110,25021,25021,42.276717,-71.259394,"42.276717,-71.259394",Town of Needham VNEM CSG,MA,NEW,NPCC,PV,SUN,SUN,Solar PV and thermal,31719,31719,3562
60111,25011,25011,42.387088,-72.713442,"42.387088,-72.713442",Williamsburg Solar LLC VNEM CSG,MA,NEW,NPCC,PV,SUN,SUN,Solar PV and thermal,22965,22965,2579
60112,41051,41051,45.528457,-122.66317,"45.528457,-122.66317",Oregon Convention Center,OR,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,16813,16813,1888
60113,34025,34025,40.092672,-74.262001,"40.092672,-74.262001",Jackson Board of Education-Liberty HS,NJ,MAT,RFC,PV,SUN,SUN,Solar PV and thermal,16030,16030,1800
60114,36065,36065,43.150761,-75.371258,"43.150761,-75.371258",Oneida County- DPW,NY,MAT,NPCC,PV,SUN,SUN,Solar PV and thermal,9110,9110,1023
60115,36091,36091,42.834978,-73.675675,"42.834978,-73.675675",Town of Halfmoon,NY,MAT,NPCC,PV,SUN,SUN,Solar PV and thermal,9057,9057,1017
60116,25027,25027,42.019659,-71.604149,"42.019659,-71.604149","BJ's Wholesale Club, Inc- Uxbridge",MA,NEW,NPCC,PV,SUN,SUN,Solar PV and thermal,8459,8459,950
60117,26077,26077,42.2525,-85.64273,"42.2525,-85.64273",Western Michigan Solar Gardens,MI,ENC,RFC,PV,SUN,SUN,Solar PV and thermal,12493,12493,1403
60118,26139,26139,42.9531,-85.90117,"42.9531,-85.90117",Grand Valley Solar Gardens,MI,ENC,RFC,PV,SUN,SUN,Solar PV and thermal,31604,31604,3549
60119,8049,08049,40.1464,-105.8683,"40.1464,-105.8683",Granby Hydro,CO,MTN,WECC,HY,WAT,HYC,Hydroelectric Conventional,41478,41478,4658
60120,6059,06059,33.788,-117.8901,"33.788,-117.8901",UCI Fuel Cell,CA,PACC,WECC,FC,NG,NG,Natural Gas,71591,50176,7451
60121,37085,37085,35.560002,-78.59453,"35.560002,-78.59453","HCE Johnston I, LLC",NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,31310,31310,3516
60122,48481,48481,29.289415,-96.065399,"29.289415,-96.065399",Colorado Bend II,TX,WSC,TRE,CA,NG,NG,Natural Gas,14345981,14345981,2104363
60122,48481,48481,29.289415,-96.065399,"29.289415,-96.065399",Colorado Bend II,TX,WSC,TRE,CT,NG,NG,Natural Gas,27384539,27384539,4000114
60123,48461,48461,31.255,-102.272,"31.255,-102.272",Castle Gap Solar Hybrid,TX,WSC,TRE,BA,MWH,OTH,Other (including nonbiogenic MSW),0,0,-3184
60123,48461,48461,31.255,-102.272,"31.255,-102.272",Castle Gap Solar Hybrid,TX,WSC,TRE,PV,SUN,SUN,Solar PV and thermal,3877398,3877398,435418
60124,12105,12105,27.982089,-82.042005,"27.982089,-82.042005",Goldfinch,FL,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,46439,46439,5215
60125,15003,15003,21.624,-158.055,"21.624,-158.055",Kawailoa Solar,HI,PACN,,PV,SUN,SUN,Solar PV and thermal,53599,53599,6019
60126,39101,39101,40.718292,-83.22865,"40.718292,-83.22865",Harpster Wind,OH,ENC,RFC,WT,WND,WND,Wind,30499,30499,3425
60127,51001,51001,37.943895,-75.569556,"37.943895,-75.569556","Eastern Shore Solar, LLC",VA,SAT,RFC,PV,SUN,SUN,Solar PV and thermal,1472300,1472300,165334
60128,39063,39063,41.096111,-83.641381,"41.096111,-83.641381",Zephyr Wind,OH,ENC,RFC,WT,WND,WND,Wind,98918,98918,11108
60129,37101,37101,35.604208,-78.370875,"35.604208,-78.370875","Red Toad 1425 A Powatan Road, LLC",NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,35824,35824,4023
60130,56013,56013,42.7527,-108.1697,"42.7527,-108.1697",Big Sand Draw Plant,WY,MTN,WECC,IC,NG,NG,Natural Gas,278913,278913,26685
60131,37063,37063,36.004941,-78.848475,"36.004941,-78.848475",Durham Solar,NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,54079,54079,6073
60132,54023,54023,39.200639,-79.140639,"39.200639,-79.140639",New Creek Wind,WV,SAT,RFC,WT,WND,WND,Wind,2685134,2685134,301531
60133,37069,37069,36.095572,-78.151987,"36.095572,-78.151987","Morgan Farm, LLC",NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,83539,83539,9381
60134,37127,37127,36.034354,-78.010611,"36.034354,-78.010611","Nashville Farms, LLC",NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,33206,33206,3729
60135,37061,37061,34.915767,-77.775743,"34.915767,-77.775743","Cedar Solar, LLC",NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,83449,83449,9371
60136,37037,37037,35.453828,-79.189525,"35.453828,-79.189525","Elm Solar, LLC",NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,80634,80634,9055
60137,21009,21009,36.9874,-85.9575,"36.9874,-85.9575",Glasgow LFGTE,KY,ESC,SERC,IC,LFG,MLG,Biogenic Municipal Solid Waste and Landfill Gas,70002,70002,5632
60142,6031,06031,36.257938,-119.798139,"36.257938,-119.798139",Lemoore 1,CA,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,12298,12298,1381
60143,8055,08055,37.710444,-104.505464,"37.710444,-104.505464",Peak View Wind Farm,CO,MTN,WECC,WT,WND,WND,Wind,1840085,1840085,206635
60144,37155,37155,34.466688,-79.152443,"34.466688,-79.152443","Baltimore Church Solar, LLC",NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,70118,70118,7874
60145,35009,35009,34.734179,-103.108047,"34.734179,-103.108047","Broadview Energy JN, LLC",NM,MTN,WECC,WT,WND,WND,Wind,6153150,6153150,690977
60146,37037,37037,35.557224,-79.195789,"35.557224,-79.195789","Cohen Farm Solar, LLC",NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,85495,85495,9601
60147,37155,37155,34.509128,-79.135875,"34.509128,-79.135875","Floyd Solar, LLC",NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,84303,84303,9467
60149,37017,37017,34.529956,-78.304811,"34.529956,-78.304811","Innovative Solar 43, LLC",NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,676807,676807,76003
60150,36069,36069,42.866,-77.031,"42.866,-77.031",Cornell Geneva Solar Farm,NY,MAT,NPCC,PV,SUN,SUN,Solar PV and thermal,27444,27444,3082
60151,6037,06037,33.914356,-118.050189,"33.914356,-118.050189",Building F,CA,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,20900,20900,2347
60152,35009,35009,34.727007,-103.166771,"34.727007,-103.166771","Broadview Energy KW, LLC",NM,MTN,WECC,WT,WND,WND,Wind,4918712,4918712,552354
60153,6037,06037,33.912917,-118.050561,"33.912917,-118.050561",Building G,CA,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,19617,19617,2203
60154,6037,06037,33.912917,-118.041944,"33.912917,-118.041944",Buidling L,CA,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,14035,14035,1576
60156,37093,37093,34.983772,-79.268026,"34.983772,-79.268026",Shelter Solar,NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,81118,81118,9109
60157,37019,37019,34.308744,-78.221475,"34.308744,-78.221475",Heedeh Solar,NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,65612,65612,7368
60179,37049,37049,35.035589,-77.202453,"35.035589,-77.202453",Daystar Solar,NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,86547,86547,9719
60180,37085,37085,35.513769,-78.802384,"35.513769,-78.802384",Kathleen Solar,NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,82987,82987,9319
60181,37049,37049,35.16922,-77.1182,"35.16922,-77.1182",Grove Solar,NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,119843,119843,13458
60182,6065,06065,34.030119,-117.517753,"34.030119,-117.517753",Dulles,CA,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,22769,22769,2557
60183,6037,06037,33.892614,-118.037564,"33.892614,-118.037564",Freeway Springs,CA,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,24558,24558,2758
60184,13021,13021,32.7755,-83.4348,"32.7755,-83.4348",ADS Renewable Energy-Wolf Creek LLC,GA,SAT,SERC,IC,LFG,MLG,Biogenic Municipal Solid Waste and Landfill Gas,228492,228492,21191
60185,6037,06037,34.655694,-118.298166,"34.655694,-118.298166",Solverde 1,CA,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,1948876,1948876,218852
60186,6037,06037,34.655556,-118.280722,"34.655556,-118.280722",Antelope DSR 1,CA,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,1140552,1140552,128080
60187,6037,06037,34.686944,-118.311722,"34.686944,-118.311722",Antelope DSR 2,CA,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,98952,98952,11112
60188,37131,37131,35.825182,-77.457772,"35.825182,-77.457772",Conetoe Solar,NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,89461,89461,10046
60189,37073,37073,36.437752,-76.597825,"36.437752,-76.597825",Sugar Run Solar,NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,91954,91954,10326
60190,39011,39011,40.390362,-84.401595,"40.390362,-84.401595",HMW Minster PV I,OH,ENC,SERC,PV,SUN,SUN,Solar PV and thermal,42336,42336,4754
60191,37049,37049,35.154273,-77.13432,"35.154273,-77.13432","TWE New Bern Solar Project, LLC",NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,54801,54801,6154
60193,6001,06001,37.691,-121.717,"37.691,-121.717",Whitethorn Solar LLC,CA,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,50669,50669,5690
60195,35001,35001,34.986073,-106.736129,"34.986073,-106.736129",South Valley Solar Energy Center,NM,MTN,WECC,PV,SUN,SUN,Solar PV and thermal,215234,215234,24170
60196,35049,35049,35.587795,-106.060859,"35.587795,-106.060859",Santa Fe Solar Energy Center,NM,MTN,WECC,PV,SUN,SUN,Solar PV and thermal,212670,212670,23882
60197,35001,35001,35.029719,-106.855498,"35.029719,-106.855498",Santolina Solar Energy Center,NM,MTN,WECC,PV,SUN,SUN,Solar PV and thermal,220007,220007,24706
60198,35061,35061,34.582598,-106.682975,"34.582598,-106.682975",Rio Communities Solar Energy Center,NM,MTN,WECC,PV,SUN,SUN,Solar PV and thermal,214949,214949,24138
60199,37045,37045,35.263255,-81.508684,"35.263255,-81.508684","County Home Solar Center, LLC",NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,31870,31870,3579
60200,37093,37093,34.707644,-79.29538,"34.707644,-79.29538","Laurinburg Solar, LLC (Heelstone)",NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,34970,34970,3927
60201,34007,34007,39.941853,-75.026208,"39.941853,-75.026208",CES Cherry Hill Solar,NJ,MAT,NPCC,PV,SUN,SUN,Solar PV and thermal,16339,16339,1835
60207,37131,37131,36.469089,-77.597517,"36.469089,-77.597517",Hemlock Solar,NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,91570,91570,10283
60208,37131,37131,36.467021,-77.617957,"36.467021,-77.617957","Long Farm 46 Solar, LLC",NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,78791,78791,8848
60209,37083,37083,36.348734,-77.631511,"36.348734,-77.631511",HXNAir Solar One,NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,81425,81425,9144
60210,48107,48107,34.060333,-101.187628,"34.060333,-101.187628",Cotton Plains Wind Farm,TX,WSC,TRE,WT,WND,WND,Wind,1763368,1763368,198020
60213,24043,24043,39.61889,-77.712118,"39.61889,-77.712118",NA 1(Hagerstown),MD,SAT,RFC,BA,MWH,OTH,Other (including nonbiogenic MSW),0,0,-229
60217,48137,48137,29.72753,-100.79431,"29.72753,-100.79431",Rocksprings,TX,WSC,TRE,WT,WND,WND,Wind,4569200,4569200,513105
60218,40071,40071,36.838884,-97.181015,"36.838884,-97.181015",Frontier Windpower,OK,WSC,MRO,WT,WND,WND,Wind,5679565,5679565,637795
60219,6067,06067,38.643527,-121.505506,"38.643527,-121.505506",Strata Roof 1,CA,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,13679,13679,1536
60220,6085,06085,37.4325,-121.95285,"37.4325,-121.95285",Zero Waste Energy Development Co LLC,CA,PACC,WECC,IC,OBG,ORW,Other Renewables ,54490,28862,3884
60222,51520,51520,36.60194,-82.143089,"36.60194,-82.143089",Bristol Plant,VA,SAT,RFC,IC,DFO,DFO,Distillate Petroleum,3246,3246,249.922
60222,51520,51520,36.60194,-82.143089,"36.60194,-82.143089",Bristol Plant,VA,SAT,RFC,IC,LFG,MLG,Biogenic Municipal Solid Waste and Landfill Gas,74139,74139,5709.078
60223,6085,06085,37.241713,-121.781363,"37.241713,-121.781363",Equinix San Jose,CA,PACC,WECC,FC,NG,NG,Natural Gas,61497,61497,7358
60224,6085,06085,37.384745,-121.963808,"37.384745,-121.963808",Intel Santa Clara,CA,PACC,WECC,FC,NG,NG,Natural Gas,61178,61178,7458
60225,9011,09011,41.570584,-72.158607,"41.570584,-72.158607",CMEEC - Bozrah,CT,NEW,NPCC,PV,SUN,SUN,Solar PV and thermal,21257,21257,2387
60226,6067,06067,38.339857,-121.114494,"38.339857,-121.114494","Rancho Seco Solar, LLC",CA,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,202368,202368,22725
60227,34005,34005,40.098458,-74.825925,"40.098458,-74.825925",BJ's Wholesale Club Inc Dist Center,NJ,MAT,NPCC,PV,SUN,SUN,Solar PV and thermal,9920,9920,1114
60228,9011,09011,41.538324,-72.122544,"41.538324,-72.122544",Conn Mun Electric Energy Coop,CT,NEW,NPCC,PV,SUN,SUN,Solar PV and thermal,9742,9742,1094
60229,36071,36071,41.404879,-74.359495,"41.404879,-74.359495",Orange County Solar Farm (NY),NY,MAT,NPCC,PV,SUN,SUN,Solar PV and thermal,19681,19681,2210
60230,4013,04013,33.409803,-112.340297,"33.409803,-112.340297",Estrella Mountain PV,AZ,MTN,WECC,PV,SUN,SUN,Solar PV and thermal,33143,33143,3722
60231,6073,06073,33.211095,-117.299593,"33.211095,-117.299593",Genentech-Oceanside Hybrid,CA,PACC,WECC,BA,MWH,OTH,Other (including nonbiogenic MSW),0,0,0
60231,6073,06073,33.211095,-117.299593,"33.211095,-117.299593",Genentech-Oceanside Hybrid,CA,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,59138,59138,6641
60232,36067,36067,42.986644,-76.064219,"42.986644,-76.064219",Onondaga County- Jamesville,NY,MAT,NPCC,PV,SUN,SUN,Solar PV and thermal,16796,16796,1886
60233,6029,06029,34.825267,-118.524989,"34.825267,-118.524989",RE Garland,CA,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,4233794,4233794,475440
60234,51001,51001,37.54864,-75.790823,"37.54864,-75.790823",Belle Haven Diesel Generation Facility,VA,SAT,RFC,IC,DFO,DFO,Distillate Petroleum,1776,1776,185
60235,51001,51001,37.741967,-75.655979,"37.741967,-75.655979",Perdue Diesel Generation Facility,VA,SAT,RFC,IC,DFO,DFO,Distillate Petroleum,2419,2419,252
60236,51001,51001,37.74542,-75.720487,"37.74542,-75.720487",Onancock Diesel Generation Facility,VA,SAT,RFC,IC,DFO,DFO,Distillate Petroleum,2408,2408,249
60237,6025,06025,33.162056,-115.531694,"33.162056,-115.531694",Midway Solar Farm II,CA,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,715792,715792,80381
60238,18165,18165,39.59458,-87.474,"39.59458,-87.474","McDonald Solar Farm, LLC",IN,ENC,RFC,PV,SUN,SUN,Solar PV and thermal,52673,52673,5915
60239,18021,18021,39.52086,-87.18155,"39.52086,-87.18155","Pastime Farm, LLC",IN,ENC,RFC,PV,SUN,SUN,Solar PV and thermal,77716,77716,8727
60240,37033,37033,36.428608,-79.348886,"36.428608,-79.348886","Yanceyville Farm 3, LLC",NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,77410,77410,8693
60241,45059,45059,34.61577,-81.818661,"34.61577,-81.818661",Union Renewable Energy Facility,SC,SAT,SERC,IC,LFG,MLG,Biogenic Municipal Solid Waste and Landfill Gas,174407,174407,17931
60242,6029,06029,35.126111,-119.243361,"35.126111,-119.243361","Algonquin SKIC 10 Solar, LLC",CA,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,185402,185402,20820
60243,2188,02188,67.08798,-157.856719,"67.08798,-157.856719",Ambler,AK,PACN,,IC,DFO,DFO,Distillate Petroleum,12851,12851,1176
60244,2270,02270,61.878186,-162.085147,"61.878186,-162.085147",Marshall,AK,PACN,,IC,DFO,DFO,Distillate Petroleum,15763,15763,1422
60245,2070,02070,59.448358,-157.325528,"59.448358,-157.325528",New Stuyahok,AK,PACN,,IC,DFO,DFO,Distillate Petroleum,17347,17347,1789
60247,8123,08123,40.418786,-104.891944,"40.418786,-104.891944",Valley View Solar,CO,MTN,WECC,PV,SUN,SUN,Solar PV and thermal,85720,85720,9626
60248,8123,08123,40.577889,-104.894792,"40.577889,-104.894792",Skylark,CO,MTN,WECC,PV,SUN,SUN,Solar PV and thermal,77903,77903,8748
60249,6081,06081,37.542619,-122.231119,"37.542619,-122.231119",Silicon Valley Clean Water,CA,PACC,WECC,IC,NG,NG,Natural Gas,5541,2521,435.426
60249,6081,06081,37.542619,-122.231119,"37.542619,-122.231119",Silicon Valley Clean Water,CA,PACC,WECC,IC,OBG,ORW,Other Renewables ,74504,33884,5856.574
60250,2150,02150,57.77556,-152.48028,"57.77556,-152.48028",Swampy Acres Microgrid,AK,PACN,,IC,DFO,DFO,Distillate Petroleum,1245,1245,0
60251,18037,18037,38.319623,-86.968074,"38.319623,-86.968074",IMPA Huntingburg Solar Park,IN,ENC,RFC,PV,SUN,SUN,Solar PV and thermal,24132,24132,2710
60252,18027,18027,38.653455,-87.209215,"38.653455,-87.209215",IMPA Washington Solar Park,IN,ENC,RFC,PV,SUN,SUN,Solar PV and thermal,44410,44410,4987
60253,18057,18057,40.051556,-85.737129,"40.051556,-85.737129",IMPA Anderson Solar Park,IN,ENC,RFC,PV,SUN,SUN,Solar PV and thermal,61275,61275,6881
60254,27147,27147,44.085225,-93.262714,"44.085225,-93.262714",Owatonna Energy Station,MN,WNC,MRO,IC,NG,NG,Natural Gas,252780,252780,28370
60255,6037,06037,34.108618,-117.782246,"34.108618,-117.782246",Weymouth Solar Plant,CA,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,44410,44410,4987
60256,40007,40007,36.552151,-100.587557,"36.552151,-100.587557",Bluestem,OK,WSC,MRO,WT,WND,WND,Wind,7250325,7250325,814186
60257,37181,37181,36.395286,-78.328294,"36.395286,-78.328294",Stainback Solar Farm,NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,86646,86646,9730
60258,35029,35029,32.572022,-107.486458,"32.572022,-107.486458",Alta Luna,NM,MTN,WECC,PV,SUN,SUN,Solar PV and thermal,617927,617927,69391
60259,56009,56009,42.728198,-105.866765,"42.728198,-105.866765","Pioneer Wind Park, LLC",WY,MTN,WECC,WT,WND,WND,Wind,2512431,2512431,282137
60260,2180,02180,65.331716,-166.479506,"65.331716,-166.479506",Brevig Mission,AK,PACN,,IC,DFO,DFO,Distillate Petroleum,11894,11894,1188
60261,32003,32003,36.408,-114.908,"36.408,-114.908",Playa Solar 2,NV,MTN,WECC,PV,SUN,SUN,Solar PV and thermal,2576580,2576580,289341
60262,31003,31003,41.987656,-98.210401,"41.987656,-98.210401",Prairie Breeze II,NE,WNC,MRO,WT,WND,WND,Wind,2428375,2428375,272698
60263,41067,41067,45.400524,-122.765822,"45.400524,-122.765822",Durham AWTF,OR,PACC,WECC,IC,OBG,ORW,Other Renewables ,138397,138397,12966
60264,48167,48167,29.49233,-94.98483,"29.49233,-94.98483",Bacliff,TX,WSC,TRE,GT,NG,NG,Natural Gas,2121097,2121097,160376
60265,34019,34019,40.5237,-74.843398,"40.5237,-74.843398",Junction Road,NJ,MAT,RFC,PV,SUN,SUN,Solar PV and thermal,65576,65576,7364
60266,34001,34001,39.503337,-74.964482,"39.503337,-74.964482",Cedar Branch,NJ,MAT,RFC,PV,SUN,SUN,Solar PV and thermal,90815,90815,10198
60267,34005,34005,40.182623,-74.539003,"40.182623,-74.539003",Sharon Station,NJ,MAT,RFC,PV,SUN,SUN,Solar PV and thermal,40634,40634,4563
60270,48017,48017,34.03821,-102.665242,"34.03821,-102.665242",Blue Cloud Wind Energy LLC,TX,WSC,MRO,WT,WND,WND,Wind,5338431,5338431,599487
60274,25013,25013,42.175625,-72.755181,"42.175625,-72.755181","CED Westfield Solar, LLC",MA,NEW,NPCC,PV,SUN,SUN,Solar PV and thermal,28932,28932,3249
60275,6031,06031,36.219,-119.907,"36.219,-119.907",Westside Solar Power PV1,CA,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,42487,42487,4771
60276,25017,25017,42.61343,-71.633767,"42.61343,-71.633767",West Groton CHP,MA,NEW,NPCC,GT,NG,NG,Natural Gas,402017,112731,21988
60277,6029,06029,35.211044,-119.387258,"35.211044,-119.387258",Castor Solar,CA,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,18986,18986,2132
60278,25027,25027,42.090932,-72.011672,"42.090932,-72.011672",Southbridge Solar,MA,NEW,NPCC,PV,SUN,SUN,Solar PV and thermal,26394,26394,2964
60279,6029,06029,34.694839,-118.28769,"34.694839,-118.28769",Antelope Big Sky Ranch,CA,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,491360,491360,55178
60280,6029,06029,34.714703,-118.311006,"34.714703,-118.311006",Summer Solar LLC,CA,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,486338,486338,54614
60281,6029,06029,34.705549,-118.301417,"34.705549,-118.301417",Central Antelope Dry Ranch B LLC,CA,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,74518,74518,8368
60283,8123,08123,40.23,-105.03,"40.23,-105.03",SR Mavericks,CO,MTN,WECC,PV,SUN,SUN,Solar PV and thermal,123513,123513,13870
60284,37025,37025,35.525584,-80.451125,"35.525584,-80.451125",Organ Church Solar,NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,83448,83448,9371
60285,4003,04003,32.13597,-110.05129,"32.13597,-110.05129",Red Horse III,AZ,MTN,WECC,PV,SUN,SUN,Solar PV and thermal,673689,673689,75653
60288,37093,37093,34.83091,-79.1194,"34.83091,-79.1194",Ajax Solar,NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,36260,36260,4072
60291,12101,12101,35.87025,-79.9282,"35.87025,-79.9282",Trinity Solar,NC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,21078,21078,2367
60293,45017,45017,33.6867,-80.7586,"33.6867,-80.7586",St. Matthews Solar,SC,SAT,SERC,PV,SUN,SUN,Solar PV and thermal,188402,188402,21157
60297,39015,39015,39.295883,-83.960782,"39.295883,-83.960782",Clinton Battery,OH,ENC,RFC,BA,MWH,OTH,Other (including nonbiogenic MSW),0,0,-615
60299,39063,39063,40.398844,-84.387266,"40.398844,-84.387266",HMV Minster Energy Storage System,OH,ENC,RFC,BA,MWH,OTH,Other (including nonbiogenic MSW),0,0,0
60300,48141,48141,31.813061,-106.218892,"31.813061,-106.218892",Montana Solar Facility,TX,WSC,WECC,PV,SUN,SUN,Solar PV and thermal,74384,74384,8353
60301,35035,35035,32.921261,-106.072411,"32.921261,-106.072411",Holloman Solar Facility,NM,MTN,WECC,PV,SUN,SUN,Solar PV and thermal,109185,109185,12261
60302,24017,24017,38.695519,-76.827785,"38.695519,-76.827785",Keys Energy Center,MD,SAT,RFC,CA,NG,NG,Natural Gas,2740206,2740206,1696578
60302,24017,24017,38.695519,-76.827785,"38.695519,-76.827785",Keys Energy Center,MD,SAT,RFC,CT,NG,NG,Natural Gas,30029919,30029919,2961960
60303,28031,28031,31.397089,-89.485884,"31.397089,-89.485884",Sumrall II Solar Farm,MS,ESC,SERC,PV,SUN,SUN,Solar PV and thermal,900965,900965,101175
60304,8071,08071,37.372,-104.843,"37.372,-104.843","San Isabel Solar, LLC",CO,MTN,WECC,PV,SUN,SUN,Solar PV and thermal,659423,659423,74051
60306,28031,28031,31.403531,-89.49764,"31.403531,-89.49764",Sumrall I Solar Farm,MS,ESC,SERC,PV,SUN,SUN,Solar PV and thermal,973773,973773,109351
60307,4013,04013,33.332777,-112.911388,"33.332777,-112.911388","Mesquite Solar 2, LLC",AZ,MTN,WECC,PV,SUN,SUN,Solar PV and thermal,2280100,2280100,256047
60308,4013,04013,33.347583,-112.936805,"33.347583,-112.936805","Mesquite Solar 3, LLC",AZ,MTN,WECC,PV,SUN,SUN,Solar PV and thermal,3968397,3968397,445637
60310,6029,06029,34.71647,-118.2821,"34.71647,-118.2821","Portal Ridge Solar B, LLC",CA,PACC,WECC,PV,SUN,SUN,Solar PV and thermal,478136,478136,53693
